 Written on 2022-12-12T11:54:41
          26
          21
    4    2    4    4    2    4    4    2    4    2    1    2    4    2    4
    4    2    4    4    2    4
   -1   -1   -1    2   23    0.000000    0.000000
   -1   -1   -1    3   23    0.000000    0.000000
   -1   -1   -1    4   23    0.000000    0.000000
   -1   -1   -1    5   23    0.000000    0.000000
   -1   -1   -1    6   23    0.000000    0.000000
   -1   -1   -1    7   23    0.000000    0.000000
   -1   -1   -1    8   23    0.000000    0.000000
   -1   -1   -1    9   23    0.000000    0.000000
   -1   -1   -1   10   23    0.000000    0.000000
   -1   -1   -1   11   23    0.009863    0.000000
   -1   -1   -1   12   23   -0.004331    0.000000
   -1   -1   -1   13   23   -0.007822    0.000000
   -1   -1   -1   14   23   -0.002014    0.000000
   -1   -1   -1   15   23   -0.003174    0.000000
   -1   -1   -1   16   23    0.000366    0.000000
   -1   -1   -1   17   23    0.000001    0.000000
   -1   -1   -1   18   23   -0.001053    0.000000
   -1   -1   -1   19   23   -0.003070    0.000000
   -1   -1   -1   20   23   -0.000002    0.000000
   -1   -1   -1   21   23   -0.005680    0.000000
   -1   -1   -1   22   23    0.015994    0.000000
   -1   -1   -1   23   23    0.013130    0.000000
   -1   -1   -1   24   23   -0.001808    0.000000
   -1   -1   -1   25   23   -0.000010    0.000000
   -1   -1   -1   26   23    0.017298    0.000000
   -1   -1   -1    1   24    0.000000    0.000000
   -1   -1   -1    2   24    0.000000    0.000000
   -1   -1   -1    3   24    0.000000    0.000000
   -1   -1   -1    4   24    0.000000    0.000000
   -1   -1   -1    5   24    0.000000    0.000000
   -1   -1   -1    6   24    0.000000    0.000000
   -1   -1   -1    7   24    0.000000    0.000000
   -1   -1   -1    8   24    0.000000    0.000000
   -1   -1   -1    9   24    0.000000    0.000000
   -1   -1   -1   10   24    0.000000    0.000000
   -1   -1   -1   11   24   -0.012784   -0.000003
   -1   -1   -1   12   24   -0.000003    0.000000
   -1   -1   -1   13   24    0.000041    0.000000
   -1   -1   -1   14   24   -0.000506    0.000000
   -1   -1   -1   15   24    0.000004    0.000000
   -1   -1   -1   16   24    0.008834    0.000000
   -1   -1   -1   17   24   -0.013181    0.000000
   -1   -1   -1   18   24    0.009049    0.000000
   -1   -1   -1   19   24    0.006558    0.000000
   -1   -1   -1   20   24   -0.009619    0.000000
   -1   -1   -1   21   24    0.042596    0.000000
   -1   -1   -1   22   24    0.000010    0.000000
   -1   -1   -1   23   24   -0.001808    0.000000
   -1   -1   -1   24   24    0.084810    0.000000
   -1   -1   -1   25   24   -0.007245    0.000000
   -1   -1   -1   26   24    0.005680    0.000000
   -1   -1   -1    1   25    0.000000    0.000000
   -1   -1   -1    2   25    0.000000    0.000000
   -1   -1   -1    3   25    0.000000    0.000000
   -1   -1   -1    4   25    0.000000    0.000000
   -1   -1   -1    5   25    0.000000    0.000000
   -1   -1   -1    6   25    0.000000    0.000000
   -1   -1   -1    7   25    0.000000    0.000000
   -1   -1   -1    8   25    0.000000    0.000000
   -1   -1   -1    9   25    0.000000    0.000000
   -1   -1   -1   10   25    0.000000    0.000000
   -1   -1   -1   11   25   -0.000012    0.000000
   -1   -1   -1   12   25   -0.001034    0.000000
   -1   -1   -1   13   25    0.000005    0.000000
   -1   -1   -1   14   25   -0.000008    0.000000
   -1   -1   -1   15   25    0.003083    0.000000
   -1   -1   -1   16   25   -0.005464    0.000000
   -1   -1   -1   17   25   -0.007738    0.000000
   -1   -1   -1   18   25   -0.028317    0.000000
   -1   -1   -1   19   25   -0.018434    0.000000
   -1   -1   -1   20   25   -0.002411    0.000000
   -1   -1   -1   21   25    0.000030    0.000000
   -1   -1   -1   22   25    0.017610    0.000000
   -1   -1   -1   23   25   -0.000010    0.000000
   -1   -1   -1   24   25   -0.007245    0.000000
   -1   -1   -1   25   25   -0.005992    0.000000
   -1   -1   -1   26   25    0.015994    0.000000
   -1   -1   -1    1   26    0.000000    0.000000
   -1   -1   -1    2   26    0.000000    0.000000
   -1   -1   -1    3   26    0.000000    0.000000
   -1   -1   -1    4   26    0.000000    0.000000
   -1   -1   -1    5   26    0.000000    0.000000
   -1   -1   -1    6   26    0.000000    0.000000
   -1   -1   -1    7   26    0.000000    0.000000
   -1   -1   -1    8   26    0.000000    0.000000
   -1   -1   -1    9   26    0.000000    0.000000
   -1   -1   -1   10   26    0.000000    0.000000
   -1   -1   -1   11   26   -0.000366    0.000000
   -1   -1   -1   12   26    0.000001    0.000000
   -1   -1   -1   13   26   -0.001053    0.000000
   -1   -1   -1   14   26    0.003070    0.000000
   -1   -1   -1   15   26    0.000002    0.000000
   -1   -1   -1   16   26    0.004190    0.000000
   -1   -1   -1   17   26   -0.028254    0.000000
   -1   -1   -1   18   26   -0.040161    0.000000
   -1   -1   -1   19   26   -0.023293    0.000000
   -1   -1   -1   20   26   -0.018334    0.000000
   -1   -1   -1   21   26    0.001244    0.000000
   -1   -1   -1   22   26   -0.000008    0.000000
   -1   -1   -1   23   26    0.017298    0.000000
   -1   -1   -1   24   26    0.005680    0.000000
   -1   -1   -1   25   26    0.015994    0.000000
   -1   -1   -1   26   26    0.013131    0.000000
   -1   -1    0    1    1   -0.000025    0.000000
   -1   -1    0    2    1    0.000005    0.000000
   -1   -1    0    3    1    0.000000    0.000000
   -1   -1    0    4    1    0.000000    0.000000
   -1   -1    0    5    1    0.000000    0.000000
   -1   -1    0    6    1    0.000000    0.000000
   -1   -1    0    7    1    0.000000    0.000000
   -1   -1    0    8    1    0.000000    0.000000
   -1   -1    0    9    1    0.000000    0.000000
   -1   -1    0   10    1    0.000000    0.000000
   -1   -1    0   11    1    0.000000    0.000000
   -1   -1    0   12    1    0.000000    0.000000
   -1   -1    0   13    1    0.000000    0.000000
   -1   -1    0   14    1    0.000000    0.000000
   -1   -1    0   15    1    0.000000    0.000000
   -1   -1    0   16    1    0.000000    0.000000
   -1   -1    0   17    1    0.000000    0.000000
   -1   -1    0   18    1    0.000000    0.000000
   -1   -1    0   19    1    0.000000    0.000000
   -1   -1    0   20    1    0.000000    0.000000
   -1   -1    0   21    1    0.000000    0.000000
   -1   -1    0   22    1    0.000000    0.000000
   -1   -1    0   23    1    0.000000    0.000000
   -1   -1    0   24    1    0.000000    0.000000
   -1   -1    0   25    1    0.000000    0.000000
   -1   -1    0   26    1    0.000000    0.000000
   -1   -1    0    1    2    0.000005    0.000000
   -1   -1    0    2    2   -0.000025    0.000000
   -1   -1    0    3    2    0.000000    0.000000
   -1   -1    0    4    2    0.000000    0.000000
   -1   -1    0    5    2    0.000000    0.000000
   -1   -1    0    6    2    0.000000    0.000000
   -1   -1    0    7    2    0.000000    0.000000
   -1   -1    0    8    2    0.000000    0.000000
   -1   -1    0    9    2    0.000000    0.000000
   -1   -1    0   10    2    0.000000    0.000000
   -1   -1    0   11    2    0.000000    0.000000
   -1   -1    0   12    2    0.000000    0.000000
   -1   -1    0   13    2    0.000000    0.000000
   -1   -1    0   14    2    0.000000    0.000000
   -1   -1    0   15    2    0.000000    0.000000
   -1   -1    0   16    2    0.000000    0.000000
   -1   -1    0   17    2    0.000000    0.000000
   -1   -1    0   18    2    0.000000    0.000000
   -1   -1    0   19    2    0.000000    0.000000
   -1   -1    0   20    2    0.000000    0.000000
   -1   -1    0   21    2    0.000000    0.000000
   -1   -1    0   22    2    0.000000    0.000000
   -1   -1    0   23    2    0.000000    0.000000
   -1   -1    0   24    2    0.000000    0.000000
   -1   -1    0   25    2    0.000000    0.000000
   -1   -1    0   26    2    0.000000    0.000000
   -1   -1    0    1    3    0.000000    0.000000
   -1   -1    0    2    3    0.000000    0.000000
   -1   -1    0    3    3   -0.001860    0.000000
   -1   -1    0    4    3   -0.000010    0.000000
   -1   -1    0    5    3    0.000006    0.000000
   -1   -1    0    6    3    0.002475    0.000000
   -1   -1    0    7    3   -0.000025    0.000000
   -1   -1    0    8    3    0.000014    0.000000
   -1   -1    0    9    3    0.000000    0.000000
   -1   -1    0   10    3    0.000000    0.000000
   -1   -1    0   11    3    0.000000    0.000000
   -1   -1    0   12    3    0.000000    0.000000
   -1   -1    0   13    3    0.000000    0.000000
   -1   -1    0   14    3    0.000000    0.000000
   -1   -1    0   15    3    0.000000    0.000000
   -1   -1    0   16    3    0.000000    0.000000
   -1   -1    0   17    3    0.000000    0.000000
   -1   -1    0   18    3    0.000000    0.000000
   -1   -1    0   19    3    0.000000    0.000000
   -1   -1    0   20    3    0.000000    0.000000
   -1   -1    0   21    3    0.000000    0.000000
   -1   -1    0   22    3    0.000000    0.000000
   -1   -1    0   23    3    0.000000    0.000000
   -1   -1    0   24    3    0.000000    0.000000
   -1   -1    0   25    3    0.000000    0.000000
   -1   -1    0   26    3    0.000000    0.000000
   -1   -1    0    1    4    0.000000    0.000000
   -1   -1    0    2    4    0.000000    0.000000
   -1   -1    0    3    4   -0.000010    0.000000
   -1   -1    0    4    4    0.002247    0.000000
   -1   -1    0    5    4    0.002580    0.000000
   -1   -1    0    6    4   -0.000025    0.000000
   -1   -1    0    7    4    0.002756    0.000000
   -1   -1    0    8    4    0.000014    0.000000
   -1   -1    0    9    4    0.000000    0.000000
   -1   -1    0   10    4    0.000000    0.000000
   -1   -1    0   11    4    0.000000    0.000000
   -1   -1    0   12    4    0.000000    0.000000
   -1   -1    0   13    4    0.000000    0.000000
   -1   -1    0   14    4    0.000000    0.000000
   -1   -1    0   15    4    0.000000    0.000000
   -1   -1    0   16    4    0.000000    0.000000
   -1   -1    0   17    4    0.000000    0.000000
   -1   -1    0   18    4    0.000000    0.000000
   -1   -1    0   19    4    0.000000    0.000000
   -1   -1    0   20    4    0.000000    0.000000
   -1   -1    0   21    4    0.000000    0.000000
   -1   -1    0   22    4    0.000000    0.000000
   -1   -1    0   23    4    0.000000    0.000000
   -1   -1    0   24    4    0.000000    0.000000
   -1   -1    0   25    4    0.000000    0.000000
   -1   -1    0   26    4    0.000000    0.000000
   -1   -1    0    1    5    0.000000    0.000000
   -1   -1    0    2    5    0.000000    0.000000
   -1   -1    0    3    5    0.000006    0.000000
   -1   -1    0    4    5    0.002580    0.000000
   -1   -1    0    5    5    0.005227    0.000000
   -1   -1    0    6    5    0.000014    0.000000
   -1   -1    0    7    5    0.000014    0.000000
   -1   -1    0    8    5    0.002772    0.000000
   -1   -1    0    9    5    0.000000    0.000000
   -1   -1    0   10    5    0.000000    0.000000
   -1   -1    0   11    5    0.000000    0.000000
   -1   -1    0   12    5    0.000000    0.000000
   -1   -1    0   13    5    0.000000    0.000000
   -1   -1    0   14    5    0.000000    0.000000
   -1   -1    0   15    5    0.000000    0.000000
   -1   -1    0   16    5    0.000000    0.000000
   -1   -1    0   17    5    0.000000    0.000000
   -1   -1    0   18    5    0.000000    0.000000
   -1   -1    0   19    5    0.000000    0.000000
   -1   -1    0   20    5    0.000000    0.000000
   -1   -1    0   21    5    0.000000    0.000000
   -1   -1    0   22    5    0.000000    0.000000
   -1   -1    0   23    5    0.000000    0.000000
   -1   -1    0   24    5    0.000000    0.000000
   -1   -1    0   25    5    0.000000    0.000000
   -1   -1    0   26    5    0.000000    0.000000
   -1   -1    0    1    6    0.000000    0.000000
   -1   -1    0    2    6    0.000000    0.000000
   -1   -1    0    3    6    0.002475    0.000000
   -1   -1    0    4    6   -0.000025    0.000000
   -1   -1    0    5    6    0.000014    0.000000
   -1   -1    0    6    6   -0.001860    0.000000
   -1   -1    0    7    6    0.000010    0.000000
   -1   -1    0    8    6   -0.000006    0.000000
   -1   -1    0    9    6    0.000000    0.000000
   -1   -1    0   10    6    0.000000    0.000000
   -1   -1    0   11    6    0.000000    0.000000
   -1   -1    0   12    6    0.000000    0.000000
   -1   -1    0   13    6    0.000000    0.000000
   -1   -1    0   14    6    0.000000    0.000000
   -1   -1    0   15    6    0.000000    0.000000
   -1   -1    0   16    6    0.000000    0.000000
   -1   -1    0   17    6    0.000000    0.000000
   -1   -1    0   18    6    0.000000    0.000000
   -1   -1    0   19    6    0.000000    0.000000
   -1   -1    0   20    6    0.000000    0.000000
   -1   -1    0   21    6    0.000000    0.000000
   -1   -1    0   22    6    0.000000    0.000000
   -1   -1    0   23    6    0.000000    0.000000
   -1   -1    0   24    6    0.000000    0.000000
   -1   -1    0   25    6    0.000000    0.000000
   -1   -1    0   26    6    0.000000    0.000000
   -1   -1    0    1    7    0.000000    0.000000
   -1   -1    0    2    7    0.000000    0.000000
   -1   -1    0    3    7   -0.000025    0.000000
   -1   -1    0    4    7    0.002756    0.000000
   -1   -1    0    5    7    0.000014    0.000000
   -1   -1    0    6    7    0.000010    0.000000
   -1   -1    0    7    7    0.002247    0.000000
   -1   -1    0    8    7    0.002580    0.000000
   -1   -1    0    9    7    0.000000    0.000000
   -1   -1    0   10    7    0.000000    0.000000
   -1   -1    0   11    7    0.000000    0.000000
   -1   -1    0   12    7    0.000000    0.000000
   -1   -1    0   13    7    0.000000    0.000000
   -1   -1    0   14    7    0.000000    0.000000
   -1   -1    0   15    7    0.000000    0.000000
   -1   -1    0   16    7    0.000000    0.000000
   -1   -1    0   17    7    0.000000    0.000000
   -1   -1    0   18    7    0.000000    0.000000
   -1   -1    0   19    7    0.000000    0.000000
   -1   -1    0   20    7    0.000000    0.000000
   -1   -1    0   21    7    0.000000    0.000000
   -1   -1    0   22    7    0.000000    0.000000
   -1   -1    0   23    7    0.000000    0.000000
   -1   -1    0   24    7    0.000000    0.000000
   -1   -1    0   25    7    0.000000    0.000000
   -1   -1    0   26    7    0.000000    0.000000
   -1   -1    0    1    8    0.000000    0.000000
   -1   -1    0    2    8    0.000000    0.000000
   -1   -1    0    3    8    0.000014    0.000000
   -1   -1    0    4    8    0.000014    0.000000
   -1   -1    0    5    8    0.002772    0.000000
   -1   -1    0    6    8   -0.000006    0.000000
   -1   -1    0    7    8    0.002580    0.000000
   -1   -1    0    8    8    0.005227    0.000000
   -1   -1    0    9    8    0.000000    0.000000
   -1   -1    0   10    8    0.000000    0.000000
   -1   -1    0   11    8    0.000000    0.000000
   -1   -1    0   12    8    0.000000    0.000000
   -1   -1    0   13    8    0.000000    0.000000
   -1   -1    0   14    8    0.000000    0.000000
   -1   -1    0   15    8    0.000000    0.000000
   -1   -1    0   16    8    0.000000    0.000000
   -1   -1    0   17    8    0.000000    0.000000
   -1   -1    0   18    8    0.000000    0.000000
   -1   -1    0   19    8    0.000000    0.000000
   -1   -1    0   20    8    0.000000    0.000000
   -1   -1    0   21    8    0.000000    0.000000
   -1   -1    0   22    8    0.000000    0.000000
   -1   -1    0   23    8    0.000000    0.000000
   -1   -1    0   24    8    0.000000    0.000000
   -1   -1    0   25    8    0.000000    0.000000
   -1   -1    0   26    8    0.000000    0.000000
   -1   -1    0    1    9    0.000000    0.000000
   -1   -1    0    2    9    0.000000    0.000000
   -1   -1    0    3    9    0.000000    0.000000
   -1   -1    0    4    9    0.000000    0.000000
   -1   -1    0    5    9    0.000000    0.000000
   -1   -1    0    6    9    0.000000    0.000000
   -1   -1    0    7    9    0.000000    0.000000
   -1   -1    0    8    9    0.000000    0.000000
   -1   -1    0    9    9   -0.119642    0.000000
   -1   -1    0   10    9   -0.003944    0.000000
   -1   -1    0   11    9    0.000000    0.000000
   -1   -1    0   12    9    0.000000    0.000000
   -1   -1    0   13    9    0.000000    0.000000
   -1   -1    0   14    9    0.000000    0.000000
   -1   -1    0   15    9    0.000000    0.000000
   -1   -1    0   16    9    0.000000    0.000000
